prov,year,month,population,ng_customers,ng_sales_cm3,ng_price ,utility_sales,direct_sales,hdd,gdp,cpi,heating_oil,electric_over_5000kw,electric_under_5000kw,unem_unadj,unem_seasonally,building_permits,vacancy_rate,pct15,pct65,disposable_inc,henry_hub,carbon_tonne,carbon_natural_gas,aeco,full_inc,hhld_d_income
Manitoba,2012,6,"1,249,975",227251,"12,645",47.31,12645,,49.2,"59,846",120.3,115.7,92.6,92.9,4.8,5.4,776,1.7,0.20198244,0.142047641,32821,2.75,0,,1.75,32821000000,26257.32515
Manitoba,2012,7,"1,249,975",227071,"8,558",59.45,8558,,17,"59,846",120.3,115.7,92.6,92.9,6,5.5,919,1.7,0.20198244,0.142047641,32821,2.75,0,,1.92,32821000000,26257.32515
Manitoba,2012,8,"1,249,975",227586,"9,610",56.33,9610,,22.6,"59,846",120.5,115.7,92.6,92.9,6.8,5.5,709,1.7,0.20198244,0.142047641,32821,2.75,0,,2.05,32821000000,26257.32515
Manitoba,2012,9,"1,249,975",227875,"14,421",45.5,14421,,117.6,"59,846",121,114.3,94.9,94.9,4.9,5.2,695,1.7,0.20198244,0.142047641,32821,2.75,0,,1.94,32821000000,26257.32515
Manitoba,2012,10,"1,249,975",227874,"41,082",31.54,41082,,356.7,"59,846",121.3,113,94.9,94.9,4.9,5.7,586,1.7,0.20198244,0.142047641,32821,2.75,0,,2.36,32821000000,26257.32515
Manitoba,2012,11,"1,249,975",228592,"65,765",28.3,65765,,447.7,"59,846",121.1,112,94.9,94.9,4.7,5.3,739,1.7,0.20198244,0.142047641,32821,2.75,0,,2.9,32821000000,26257.32515
Manitoba,2012,12,"1,249,975",228852,"97,765",26.68,97765,,972,"59,846",120.2,115.5,94.9,94.9,4.7,4.9,392,1.7,0.20198244,0.142047641,32821,2.75,0,,2.98,32821000000,26257.32515
Manitoba,2013,1,"1,264,620",229043,"105,034",26.49,105034,,941.8,"61,583",120.3,116.5,94.9,94.9,4.9,4.6,468,2.5,0.20166295,0.144504278,34314,3.73,0,,2.76,34314000000,27133.84258
Manitoba,2013,2,"1,264,620",229107,"86,010",27.16,86010,,783.9,"61,583",121.6,122.3,94.9,94.9,5.3,5,399,2.5,0.20166295,0.144504278,34314,3.73,0,,2.69,34314000000,27133.84258
Manitoba,2013,3,"1,264,620",229328,"77,714",27.55,77714,,720.4,"61,583",122.3,123.1,94.9,94.9,5.1,4.9,391,2.5,0.20166295,0.144504278,34314,3.73,0,,2.85,34314000000,27133.84258
Manitoba,2013,4,"1,264,620",229516,"51,898",29.65,51898,,392.4,"61,583",122.6,119.3,94.9,94.9,5.7,5.6,790,2.5,0.20166295,0.144504278,34314,3.73,0,,3.14,34314000000,27133.84258
Manitoba,2013,5,"1,264,620",229866,"18,861",42.63,18861,,206.7,"61,583",123,114.7,98.2,98.2,5.4,5.5,786,2.5,0.20166295,0.144504278,34314,3.73,0,,3.24,34314000000,27133.84258
Manitoba,2013,6,"1,264,620",229807,"12,475",51.03,12475,,64.6,"61,583",123.6,116.5,98.2,98.2,4.8,5.5,557,2.5,0.20166295,0.144504278,34314,3.73,0,,3.17,34314000000,27133.84258
Manitoba,2013,7,"1,264,620",230028,"10,715",56.11,10715,,11.7,"61,583",123.9,114.9,98.2,98.2,6.2,5.6,558,2.5,0.20166295,0.144504278,34314,3.73,0,,2.78,34314000000,27133.84258
Manitoba,2013,8,"1,264,620",230565,"6,441",77.04,6441,,36.8,"61,583",123.8,113.6,98.2,98.2,6.5,5.4,993,2.5,0.20166295,0.144504278,34314,3.73,0,,2.37,34314000000,27133.84258
Manitoba,2013,9,"1,264,620",231006,"10,772",56.27,10772,,127,"61,583",124,118.5,98.2,98.2,5.3,5.8,686,2.5,0.20166295,0.144504278,34314,3.73,0,,2.14,34314000000,27133.84258
Manitoba,2013,10,"1,264,620",231625,"36,079",35.02,36079,,328.5,"61,583",124,122.9,98.2,98.2,5.2,5.8,837,2.5,0.20166295,0.144504278,34314,3.73,0,,2.49,34314000000,27133.84258
Manitoba,2013,11,"1,264,620",232341,"66,020",30.56,66020,,740.8,"61,583",124,126.2,98.2,98.2,5.4,5.9,591,2.5,0.20166295,0.144504278,34314,3.73,0,,3.06,34314000000,27133.84258
Manitoba,2013,12,"1,264,620",232670,"117,434",28.39,117434,,1016.4,"61,583",122.7,129.9,98.2,98.2,5.1,5.7,250,2.5,0.20166295,0.144504278,34314,3.73,0,,3.22,34314000000,27133.84258
Manitoba,2014,1,"1,279,014",233074,"115,275",28.45,115275,,1012.7,"62,853",123.4,132.4,98.2,98.2,5.7,5.5,517,2.6,0.202005607,0.146329907,35241,4.37,0,,3.61,35241000000,27553.25587
Manitoba,2014,2,"1,279,014",232973,"100,742",31.26,100742,,967.3,"62,853",124.3,136.7,98.2,98.2,5.7,5.4,290,2.6,0.202005607,0.146329907,35241,4.37,0,,5.2,35241000000,27553.25587
Manitoba,2014,3,"1,279,014",233097,"85,069",31.66,85069,,722.7,"62,853",125.1,136.3,98.2,98.2,5.6,5.4,375,2.6,0.202005607,0.146329907,35241,4.37,0,,4.9,35241000000,27553.25587
Manitoba,2014,4,"1,279,014",233068,"50,841",34.26,50841,,530.6,"62,853",125.4,131.6,98.2,98.2,5.9,5.7,591,2.6,0.202005607,0.146329907,35241,4.37,0,,4.21,35241000000,27553.25587
Manitoba,2014,5,"1,279,014",233181,"22,224",44.65,22224,,131.8,"62,853",126.2,129.7,100.9,100.9,5.4,5.4,1175,2.6,0.202005607,0.146329907,35241,4.37,0,,4.21,35241000000,27553.25587
Manitoba,2014,6,"1,279,014",233189,"8,337",65.28,8337,,16.6,"62,853",126,125.6,100.9,100.9,4.8,5.3,507,2.6,0.202005607,0.146329907,35241,4.37,0,,4.17,35241000000,27553.25587
Manitoba,2014,7,"1,279,014",233129,"9,060",65.68,9060,,9.9,"62,853",125.8,125.3,100.9,100.9,5.8,5.3,572,2.6,0.202005607,0.146329907,35241,4.37,0,,3.98,35241000000,27553.25587
Manitoba,2014,8,"1,279,014",233347,"9,859",62.53,9859,,40.5,"62,853",125.6,121.5,100.9,100.9,6.8,5.6,706,2.6,0.202005607,0.146329907,35241,4.37,0,,3.63,35241000000,27553.25587
Manitoba,2014,9,"1,279,014",233420,"13,525",53.35,13525,,221.2,"62,853",125.8,121.4,100.9,100.9,5.2,5.6,617,2.6,0.202005607,0.146329907,35241,4.37,0,,3.64,35241000000,27553.25587
Manitoba,2014,10,"1,279,014",233821,"31,563",39.58,31563,,471.3,"62,853",125.6,116.5,100.9,100.9,4.6,5.2,609,2.6,0.202005607,0.146329907,35241,4.37,0,,3.57,35241000000,27553.25587
Manitoba,2014,11,"1,279,014",234035,"72,230",35.34,72230,,779.2,"62,853",125.4,126.7,100.9,100.9,4.7,5.1,801,2.6,0.202005607,0.146329907,35241,4.37,0,,3.47,35241000000,27553.25587
Manitoba,2014,12,"1,279,014",234066,"89,427",34.46,89427,,904.5,"62,853",124.5,120.4,100.9,100.9,5,5.4,590,2.6,0.202005607,0.146329907,35241,4.37,0,,3.39,35241000000,27553.25587
Manitoba,2015,1,"1,292,227",234234,"97,365",34.18,97365,,1109,"63,628",124.3,104.6,100.9,100.9,6,5.9,264,2.8,0.202493834,0.148171335,37174,2.62,0,,2.83,37174000000,28767.39149
Manitoba,2015,2,"1,292,227",234668,"99,702",31.9,99702,,1062.2,"63,628",125.2,102.9,100.9,100.9,5.6,5.5,271,2.8,0.202493834,0.148171335,37174,2.62,0,,2.51,37174000000,28767.39149
Manitoba,2015,3,"1,292,227",234781,"62,736",33.97,62736,,781.6,"63,628",126.6,102.6,100.9,100.9,5.5,5.4,453,2.8,0.202493834,0.148171335,37174,2.62,0,,2.53,37174000000,28767.39149
Manitoba,2015,4,"1,292,227",235016,"34,294",38.35,34294,,418.5,"63,628",126.5,99.8,100.9,100.9,5.6,5.5,631,2.8,0.202493834,0.148171335,37174,2.62,0,,2.3,37174000000,28767.39149
Manitoba,2015,5,"1,292,227",235277,"19,415",45.42,19415,,265,"63,628",126.8,93.7,100.9,100.9,5.8,5.9,479,2.8,0.202493834,0.148171335,37174,2.62,0,,2.33,37174000000,28767.39149
Manitoba,2015,6,"1,292,227",235519,"8,196",76.22,8196,,47.9,"63,628",127.3,97.3,100.9,100.9,4.9,5.5,635,2.8,0.202493834,0.148171335,37174,2.62,0,,2.36,37174000000,28767.39149
Manitoba,2015,7,"1,292,227",254427,"10,791",53.35,10791,,11.4,"63,628",127.1,92.6,100.9,100.9,6.4,5.7,573,2.8,0.202493834,0.148171335,37174,2.62,0,,2.38,37174000000,28767.39149
Manitoba,2015,8,"1,292,227",236040,"9,191",64.63,9191,,41.1,"63,628",127.8,90.7,104.9,104.9,7.1,5.9,416,2.8,0.202493834,0.148171335,37174,2.62,0,,2.56,37174000000,28767.39149
Manitoba,2015,9,"1,292,227",236381,"10,519",60.04,10519,,149.9,"63,628",127.4,92.3,104.9,104.9,5,5.4,757,2.8,0.202493834,0.148171335,37174,2.62,0,,2.55,37174000000,28767.39149
Manitoba,2015,10,"1,292,227",236736,"29,538",39.8,29538,,437.1,"63,628",128,100.6,104.9,104.9,4.8,5.4,461,2.8,0.202493834,0.148171335,37174,2.62,0,,2.4,37174000000,28767.39149
Manitoba,2015,11,"1,292,227",237129,"50,456",34.84,50456,,714.4,"63,628",127.7,99.7,104.9,104.9,5.5,5.9,368,2.8,0.202493834,0.148171335,37174,2.62,0,,2.21,37174000000,28767.39149
Manitoba,2015,12,"1,292,227",237382,"72,767",32.82,72767,,903,"63,628",126.4,87.3,104.9,104.9,5.4,5.8,501,2.8,0.202493834,0.148171335,37174,2.62,0,,2.12,37174000000,28767.39149
Manitoba,2016,1,"1,314,139",,93364,31.81,,,917.2,"64,549",126.9,79.6,104.9,104.9,6.3,6.1,293,2.8,0.202180287,0.149526039,37534,2.52,0,,2.11,37534000000,28561.66661
Manitoba,2016,2,"1,314,139",,78354,30.94,,,915.3,"64,549",126.6,75.6,104.9,104.9,6.2,6,296,2.8,0.202180287,0.149526039,37534,2.52,0,,1.82,37534000000,28561.66661
Manitoba,2016,3,"1,314,139",,56501,32.52,,,685.8,"64,549",127.8,81.3,104.9,104.9,6.1,6.1,479,2.8,0.202180287,0.149526039,37534,2.52,0,,1.36,37534000000,28561.66661
Manitoba,2016,4,"1,314,139",,41044,34.77,,,461.1,"64,549",128.1,80.3,104.9,104.9,6.3,6.2,415,2.8,0.202180287,0.149526039,37534,2.52,0,,1.11,37534000000,28561.66661
Manitoba,2016,5,"1,314,139",,14611,49.28,,,243,"64,549",128.9,83.5,104.9,104.9,5.9,6,648,2.8,0.202180287,0.149526039,37534,2.52,0,,0.94,37534000000,28561.66661
Manitoba,2016,6,"1,314,139",,8126,84.96,,,54.7,"64,549",130,89.3,104.9,104.9,5.6,6.1,623,2.8,0.202180287,0.149526039,37534,2.52,0,,1.23,37534000000,28561.66661
Manitoba,2016,7,"1,314,139",,13158,41.29,,,17.9,"64,549",129,90.7,104.9,104.9,6.9,6.4,856,2.8,0.202180287,0.149526039,37534,2.52,0,,1.82,37534000000,28561.66661
Manitoba,2016,8,"1,314,139",,8692,67.19,,,16.5,"64,549",129.2,87.9,108.4,108.4,7.4,6.3,574,2.8,0.202180287,0.149526039,37534,2.52,0,,1.82,37534000000,28561.66661
Manitoba,2016,9,"1,314,139",,12280,56.04,,,137.5,"64,549",129,90.8,108.4,108.4,6.1,6.4,462,2.8,0.202180287,0.149526039,37534,2.52,0,,2.12,37534000000,28561.66661
Manitoba,2016,10,"1,314,139",,33004,38.67,,,393.7,"64,549",129.4,97.1,108.4,108.4,5.8,6.4,546,2.8,0.202180287,0.149526039,37534,2.52,0,,2.41,37534000000,28561.66661
Manitoba,2016,11,"1,314,139",,75133,25.89,,,668.6,"64,549",127.9,95.1,108.4,108.4,5.6,6,487,2.8,0.202180287,0.149526039,37534,2.52,0,,2.48,37534000000,28561.66661
Manitoba,2016,12,"1,314,139",,95852,27.37,,,1064,"64,549",127.8,96.9,108.4,108.4,5.7,6,459,2.8,0.202180287,0.149526039,37534,2.52,0,,2.75,37534000000,28561.66661
Manitoba,2017,1,"1,334,790",,96552,27.33,,,1141.8,"66,670",129.6,98,108.4,108.4,6.2,5.9,1111,2.9,0.201723117,0.151383364,39624,2.99,0,,2.86,39624000000,29685.56852
Manitoba,2017,2,"1,334,790",,77202,29.45,,,783.8,"66,670",129.5,97.5,108.4,108.4,5.9,5.8,540,2.9,0.201723117,0.151383364,39624,2.99,0,,2.39,39624000000,29685.56852
Manitoba,2017,3,"1,334,790",,73646,29.72,,,724.2,"66,670",129.9,98.5,108.4,108.4,5.5,5.5,444,2.9,0.201723117,0.151383364,39624,2.99,0,,2.2,39624000000,29685.56852
Manitoba,2017,4,"1,334,790",,37279,34.39,,,323.6,"66,670",130.2,97.9,108.4,108.4,5.4,5.4,613,2.9,0.201723117,0.151383364,39624,2.99,0,,2.34,39624000000,29685.56852
